Year,Team,offense_completion_percentage,offense_total_yards_gained_pass,offense_total_yards_gained_run,offense_ave_yards_gained_pass,offense_ave_yards_gained_run,offense_total_air_yards,offense_ave_air_yards,offense_total_yac,offense_ave_yac,offense_n_plays_pass,offense_n_plays_run,offense_n_interceptions,offense_n_fumbles_lost_pass,offense_n_fumbles_lost_run,offense_total_epa_pass,offense_total_epa_run,offense_ave_epa_pass,offense_ave_epa_run,offense_total_wpa_pass,offense_total_wpa_run,offense_ave_wpa_pass,offense_ave_wpa_run,offense_success_rate_pass,offense_success_rate_run,defense_completion_percentage,defense_total_yards_gained_pass,defense_total_yards_gained_run,defense_ave_yards_gained_pass,defense_ave_yards_gained_run,defense_total_air_yards,defense_ave_air_yards,defense_total_yac,defense_ave_yac,defense_n_plays_pass,defense_n_plays_run,defense_n_interceptions,defense_n_fumbles_lost_pass,defense_n_fumbles_lost_run,defense_total_epa_pass,defense_total_epa_run,defense_ave_epa_pass,defense_ave_epa_run,defense_total_wpa_pass,defense_total_wpa_run,defense_ave_wpa_pass,defense_ave_wpa_run,defense_success_rate_pass,defense_success_rate_run,points_scored,points_allowed,wins,losses,ties,score_differential
2012,Houston Texans,0.6082474226804124,3830,2144,6.580756013745705,4.3665987780040725,4415,7.969314079422381,1787,5.048022598870056,582,491,13,1,3,79.60567342002832,-11.830487998265218,0.1367795075945502,-0.0240946802408659,3.1664789523111843,0.1620510711557145,0.0054406854850707,0.0003300429147774258,0.4742268041237112,0.3910386965376782,0.4943820224719101,3612,1569,5.797752808988763,4.107329842931937,5192,8.96718480138169,1629,5.288961038961039,623,382,15,8,6,-55.09082818589934,-44.80613652558747,-0.0884282956434982,-0.1172935511141031,-0.628648873416266,-1.1025443723539723,-0.0010090672125461,-0.0028862418124449,0.3756019261637238,0.3664921465968586,416,331,12,4,0,85
2012,Indianapolis Colts,0.512084592145015,4128,1688,6.235649546827792,4.0,6385,10.298387096774194,1656,4.884955752212387,662,422,18,6,1,12.40991613888228,-1.2922769149907332,0.0187460968865291,-0.0030622675710681,1.9731366083039097,0.4025116544727314,0.0029805688947189,0.0009538190864282714,0.4380664652567976,0.4360189573459715,0.5890652557319224,3788,2209,6.680776014109347,5.259523809523807,4651,8.709737827715355,1697,5.080838323353294,567,420,12,3,1,59.28647581389109,18.70836720488037,0.1045616857387852,0.0445437314401914,0.6792560224468185,0.2121616254850036,0.0011979824029044,0.0005051467273452436,0.4673721340388007,0.4119047619047619,357,387,11,5,0,-30
2012,Jacksonville Jaguars,0.5141065830721003,3423,1376,5.365203761755488,3.8760563380281687,4996,8.569468267581474,1544,4.707317073170732,638,355,17,5,3,-89.25172593275914,-40.38234774148077,-0.1398929873554219,-0.1137530922295233,-0.6281692432662067,-1.2631237561506623,-0.0009845912903859112,-0.0035580950877483,0.3981191222570531,0.3661971830985914,0.616636528028933,3834,2274,6.933092224231465,4.314990512333967,4505,8.468045112781954,1699,4.98240469208211,553,527,12,8,2,67.84681047465837,16.3756891971004,0.1226886265364527,0.031073414036244,2.798735242716049,0.920518701133267,0.0050610040555443,0.0017467148029094,0.4990958408679928,0.417457305502846,255,444,2,14,0,-189
2012,Kansas City Chiefs,0.5363457760314342,2713,2400,5.330058939096271,4.84848484848485,3919,8.373931623931623,1261,4.619047619047619,509,495,20,6,9,-124.89847520099,-24.758401873834053,-0.2453801084498816,-0.0500169734824933,-2.4278689984494175,-0.982454689927606,-0.0047698801541245,-0.0019847569493486,0.3850687622789785,0.4181818181818182,0.5693877551020408,3533,2191,7.210204081632654,4.701716738197424,4225,9.125269978401729,1669,5.982078853046591,490,466,7,1,2,104.18703088761625,-7.251103685030548,0.2126265936481966,-0.0155603083369753,1.4192833166878742,0.4748267825559309,0.0028964965646691,0.0010189415934676,0.4714285714285713,0.3798283261802574,211,425,2,14,0,-214
2012,Los Angeles Rams,0.5627118644067798,3558,1728,6.030508474576271,4.341708542713568,4584,8.334545454545454,1540,4.638554216867471,590,398,14,3,3,1.14777108850641,-27.013319071064153,0.0019453747262819,-0.0678726609825733,0.8178581855216629,-0.8280969941673191,0.0013862003144435,-0.0020806457139882,0.4525423728813559,0.3919597989949748,0.605351170568562,3602,1891,6.023411371237458,4.387470997679816,4180,7.6697247706422,1839,5.080110497237568,598,431,17,1,2,-10.88116534775217,-10.689905811862452,-0.0181959286751713,-0.0248025656887759,-0.6918933832347023,0.5162766436923537,-0.0011570123465463,0.0011978576419776,0.4816053511705687,0.4037122969837586,299,348,7,8,1,-49
2012,Los Angeles Chargers,0.5878260869565217,3295,1470,5.7304347826086985,3.647642679900746,3967,7.541825095057035,1796,5.313609467455622,575,403,15,8,2,-6.961818247110164,-50.76150617443603,-0.0121075099949744,-0.1259590723931415,-1.3401322673725975,-1.263838454475204,-0.0023306648128219,-0.0031360755694173,0.4434782608695653,0.3622828784119106,0.5745033112582784,3683,1548,6.097682119205296,3.860349127182045,4701,8.335106382978726,1645,4.740634005763689,604,401,14,6,5,13.20121804680016,-52.60894648133636,0.0218563212695365,-0.1311943802527095,0.4223939241322992,-1.0122105955518323,0.0006993276889607688,-0.002524215949007,0.4437086092715233,0.4089775561097258,350,350,7,9,0,0
2012,Las Vegas Raiders,0.5740458015267175,4088,1423,6.2412213740458,3.8150134048257383,5300,8.479999999999999,2027,5.39095744680851,655,373,16,6,2,-1.2001221769971124,-69.04445405820991,-0.0018322475984689,-0.1851057749549866,-0.7108756523356137,-1.6890246245312404,-0.0010853063394436,-0.0045282161515582,0.4366412213740457,0.3485254691689009,0.6320582877959927,3775,1917,6.876138433515485,4.521226415094342,4190,7.996183206106868,1740,5.014409221902019,549,424,11,3,3,86.28289922914989,-2.9007124283175045,0.1571637508727681,-0.0068413028969753,1.4031569470384468,0.232185004301044,0.0025558414335855,0.0005476061422194478,0.4808743169398907,0.3702830188679245,290,443,4,12,0,-153
2012,Miami Dolphins,0.5415896487985213,3186,1819,5.8890942698706095,4.33095238095238,4341,8.664670658682633,1271,4.337883959044368,541,420,13,5,6,-32.88182326852058,-31.682870219291303,-0.0607797102930139,-0.0754354052840266,-0.6442752659360768,-0.9080498173456546,-0.0011908969795491,-0.0021620233746325,0.4306839186691313,0.4047619047619047,0.548136645962733,3976,1748,6.173913043478261,4.171837708830548,5101,8.501666666666669,1773,5.022662889518413,644,419,10,5,0,29.113449792657597,-12.49309658093884,0.0452072201749343,-0.029816459620379,0.4504826781123856,-0.5841972649088484,0.0006995072641496581,-0.0013942655487084,0.4347826086956521,0.4009546539379472,288,317,7,9,0,-29
2012,Minnesota Vikings,0.5802707930367507,2753,2655,5.324951644100577,5.636942675159233,3344,6.923395445134572,1610,5.366666666666667,517,471,12,5,6,-12.611994691270954,11.833705745621796,-0.0243945738709307,0.0251246406488787,0.2949012126303976,1.3079438820107976,0.0005704085350684501,0.0027769509172203,0.4216634429400386,0.4076433121019109,0.5969465648854962,3912,1707,5.972519083969464,4.0739856801909315,4809,7.909539473684208,1757,4.493606138107416,655,419,10,5,7,49.07978867896937,-45.07080882168845,0.0749309750823963,-0.1075675628202588,0.7549275012190684,-0.9937832858279924,0.0011525610705634,-0.0023717978182052,0.483969465648855,0.3818615751789976,379,348,10,6,0,31
2012,New England Patriots,0.6036036036036033,4662,2193,7.0,4.258252427184466,5531,8.669278996865206,2237,5.564676616915424,666,515,9,3,3,176.60898911725707,24.85454537748842,0.2651786623382239,0.0482612531601715,3.305828253884638,0.4016647676360163,0.0049637060869138,0.0007799315876427499,0.53003003003003,0.4601941747572814,0.5885167464114831,4342,1636,6.925039872408295,3.990243902439025,5554,9.413559322033896,1853,5.021680216802169,627,410,20,12,8,31.425826549909125,-59.67183180596565,0.0501209354862987,-0.1455410531852822,-0.0506953596581625,-2.031042375728928,-8.085384315497906e-05,-0.0049537618920217,0.4657097288676235,0.4097560975609755,557,331,12,4,0,226
2012,New Orleans Saints,0.6095100864553314,4997,1592,7.2002881844380395,4.446927374301675,5473,8.193113772455089,2163,5.113475177304966,694,358,19,4,0,99.6191994514486,-4.692610695735506,0.1435435150597238,-0.0131078511054065,2.1711215452518395,-0.0453708923952086,0.0031284172121784,-0.0001267343362994655,0.504322766570605,0.4022346368715084,0.5891719745222933,4681,2376,7.453821656050951,5.35135135135135,5410,9.046822742474918,2350,6.351351351351349,628,444,15,5,5,92.63052207380888,18.63265743417074,0.1475008313277213,0.0419654446715556,2.2920197128400064,0.2780678402707108,0.003649712918535,0.0006262789195286291,0.4792993630573247,0.4211711711711711,461,454,7,9,0,7
2012,New York Giants,0.5778175313059032,3825,1878,6.842576028622538,4.730478589420654,5132,9.539033457249069,1406,4.352941176470589,559,397,15,1,5,56.60243425274182,6.787320315067763,0.1012565907920244,0.0170965247230925,1.7918508849792196,-0.3213130410202499,0.0032054577548823,-0.000809352748161836,0.481216457960644,0.4231738035264483,0.6035398230088495,4068,2091,7.199999999999999,4.862790697674418,4766,8.97551789077213,1730,5.073313782991202,565,430,21,5,4,38.45030056054276,-4.565378304453924,0.0680536293106945,-0.0106171588475672,0.3922927940331867,0.2988097718103552,0.0006943235292622733,0.0006949064460705932,0.4867256637168142,0.4418604651162791,429,344,9,7,0,85
2012,New York Jets,0.5046382189239333,2891,1901,5.363636363636364,3.887525562372187,4397,8.955193482688388,1124,4.132352941176471,539,489,19,12,3,-106.61662948958244,-25.075150249330907,-0.1978045074018227,-0.0512784258677524,-3.499881891836808,-1.1560239837644668,-0.0064932873688994,-0.0023640572265121,0.4081632653061227,0.392638036809816,0.508604206500956,3036,2159,5.804971319311664,4.51673640167364,4988,10.158859470468434,1295,4.868421052631581,523,478,11,5,6,2.24181250250862,-16.4859025600439,0.0042864483795574,-0.0344893358996732,-1.0231116674445946,-0.5619176266751893,-0.001956236457829,-0.0011755598884418,0.4130019120458892,0.3849372384937239,281,375,6,10,0,-94
2012,Philadelphia Eagles,0.5518796992481203,3791,1881,5.700751879699246,4.621621621621621,5281,8.615008156606853,1829,4.983651226158041,665,407,15,7,11,-33.07871972566418,-50.50864359784221,-0.0497424356776907,-0.1240998614197597,-1.422864951801349,-1.4308311139825691,-0.0021396465440621,-0.0035155555626107,0.4045112781954886,0.457002457002457,0.568093385214008,3470,2036,6.7509727626459135,4.397408207343413,4222,8.72314049586777,1689,5.784246575342467,514,463,8,4,0,88.18169439654724,-5.9719517234043344,0.1715597167247996,-0.0128983838518458,1.5436949835359437,0.1105358885643178,0.0030032976333383,0.00023873842022532885,0.470817120622568,0.4168466522678187,280,444,4,12,0,-164
2012,Pittsburgh Steelers,0.5831960461285007,3789,1548,6.242174629324546,3.831683168316832,4949,8.713028169014088,1846,5.214689265536725,607,404,14,9,6,41.3506355806013,-50.81022717498902,0.0681229581229021,-0.1257678890470027,0.996147102426807,-1.8812088073117728,0.0016410990155301,-0.004656457443841,0.4711696869851732,0.3391089108910891,0.5339285714285713,2965,1465,5.294642857142856,3.8552631578947354,4961,9.50383141762452,1309,4.377926421404683,560,380,10,5,4,-27.884481991005753,-30.69223188476782,-0.049793717841082,-0.0807690312757048,-0.4625355458681348,-1.3247203704251875,-0.0008259563319074023,-0.003486106237961,0.4303571428571427,0.376315789473684,336,314,8,8,0,22
2012,Seattle Seahawks,0.5913242009132421,3031,2596,6.920091324200915,4.973180076628353,4064,10.034567901234569,1271,4.907335907335905,438,522,10,4,3,86.00344648544679,21.001636258091224,0.1963549006517046,0.0402330196515151,1.8461003882683176,0.3503900892043906,0.0042148410691057,0.0006712453816176174,0.4726027397260274,0.4348659003831416,0.5468227424749165,3250,1657,5.4347826086956506,4.5900277008310235,4667,8.319073083778967,1374,4.201834862385321,598,361,18,6,3,-54.68590593091945,-9.087581710195591,-0.0914480032289626,-0.0251733565379382,0.0603995139537213,-0.0386242226801512,0.000101002531695183,-0.00010699230659322324,0.4280936454849499,0.412742382271468,412,245,11,5,0,167
2012,San Francisco 49ers,0.6058700209643607,3298,2510,6.914046121593294,5.262054507337528,3814,8.747706422018346,1480,5.121107266435987,477,477,8,3,3,76.57619888544353,33.71385627299735,0.1605371045816426,0.0706789439685475,1.788912066190607,0.5959595180584197,0.0037503397614058,0.0012493910231832,0.4800838574423481,0.4842767295597482,0.5598006644518273,3207,1524,5.327242524916945,3.8778625954198462,4797,8.535587188612094,1480,4.391691394658756,602,393,14,6,3,-36.06651637110095,-39.64872549123885,-0.0599111567626261,-0.1008873422168927,-0.3027560333148752,-1.3330520451155354,-0.0005029169988619118,-0.0033919899366807,0.4385382059800666,0.3613231552162851,397,273,11,4,1,124
2012,Tampa Bay Buccaneers,0.5235690235690237,3985,1861,6.708754208754205,4.572481572481571,5680,10.070921985815604,1656,5.324758842443731,594,407,17,1,2,26.12444186977662,-2.400372036549368,0.0439805418683114,-0.0058977199915219,0.7385365408976046,0.1377710147155915,0.0012433275099286,0.00033850372165992673,0.4124579124579124,0.4078624078624079,0.629800307219662,4760,1340,7.311827956989246,3.641304347826088,5469,8.79260450160772,2216,5.404878048780487,651,368,18,5,1,71.68250292886364,-46.88587531351488,0.1101113716265185,-0.1274072698736818,2.094804985275668,-0.6304485607407059,0.0032178263982729,-0.0017131754367954,0.4976958525345621,0.3478260869565218,389,394,7,9,0,-5
2012,Tennessee Titans,0.5482758620689653,3325,1695,5.7327586206896575,4.568733153638811,4783,8.857407407407395,1405,4.418238993710693,580,371,16,7,5,-58.1744164201692,-32.229677051203595,-0.1003007179658092,-0.0868724448819506,-0.5809131963358685,-0.5699587677507648,-0.0010015744764411,-0.0015362770020236,0.3931034482758621,0.3504043126684638,0.619205298013245,3966,2053,6.566225165562916,4.424568965517242,4483,7.962699822380109,1959,5.237967914438504,604,464,19,3,2,46.12295938377275,16.175078765289236,0.0763625155360479,0.0348600835458819,1.5044514950490369,-0.7525873127657369,0.0024908137335249,-0.0016219554154433,0.4933774834437084,0.4310344827586207,330,471,6,10,0,-141
2012,Washington Commanders,0.6152219873150105,3422,2722,7.234672304439746,5.337254901960785,3805,8.64772727272727,1643,5.646048109965637,473,510,8,1,5,92.79709419155462,49.42518389070611,0.1961883598130118,0.0969121252758944,1.806435993600916,1.8109538113173,0.0038191035805516,0.0035508898261123,0.4714587737843553,0.4666666666666665,0.5865671641791044,4515,1546,6.738805970149251,4.318435754189944,5262,8.29968454258675,2141,5.447837150127225,670,358,21,6,4,47.98457192531639,-7.950310125317582,0.0716187640676361,-0.0222075701824509,1.0979788927552183,0.0460702588182876,0.0016387744667988,0.00012868787379409616,0.4507462686567163,0.4525139664804466,436,388,10,6,0,48
2013,Arizona Cardinals,0.5883306320907618,4002,1562,6.486223662884929,3.875930521091811,5284,9.221640488656195,1756,4.83746556473829,617,403,22,5,4,1.4972814260234255,-38.47540983763152,0.0024267121977696,-0.0954724809866786,-0.2483411510719946,-0.3995222431027863,-0.0004024978137309655,-0.0009913703302798654,0.4489465153970826,0.3424317617866005,0.5485799701046338,3730,1363,5.575485799701043,3.765193370165745,4852,7.813204508856689,1934,5.269754768392368,669,362,20,6,2,-49.65879907096992,-55.80230882159327,-0.0742283992092228,-0.1541500243690421,-0.6191639647498157,-1.3315848152806136,-0.000925506673766526,-0.0036784110919353,0.4289985052316889,0.361878453038674,379,324,10,6,0,55
2013,Atlanta Falcons,0.6324786324786327,4253,1263,6.058404558404556,4.0222929936305745,4482,6.821917808219177,2132,4.812641083521448,702,314,17,8,1,18.054189896628515,-22.493731840474123,0.0257182192259671,-0.0716360886639303,-0.8924083774817855,-1.1582132595701993,-0.0012712370049597,-0.0036885772597777,0.4615384615384614,0.3885350318471337,0.6222627737226277,3897,2184,7.11131386861314,4.907865168539327,4554,8.859922178988327,1894,5.554252199413488,548,445,10,8,2,81.3828852963161,14.01399211020378,0.1485089147742992,0.0314921171015813,1.395537788250071,0.5504740231972117,0.002546601803376,0.0012370202768476,0.478102189781022,0.4067415730337079,353,443,4,12,0,-90
2013,Baltimore Ravens,0.5434131736526946,3594,1337,5.380239520958087,3.2139423076923084,5781,9.369529983792544,1751,4.837016574585635,668,416,23,3,3,-44.83898765211312,-81.56707580610733,-0.0671242330121458,-0.1960747014569887,-0.822949674864665,-1.8195759758717425,-0.0012319605911147,-0.0043739807112301,0.3862275449101797,0.3076923076923077,0.5295109612141653,3681,1711,6.207419898819561,4.016431924882629,5096,9.265454545454546,1748,5.56687898089172,593,426,16,2,3,11.49421727950108,-40.70646433391546,0.019383165732717,-0.0955550805960457,0.4615689624716255,-0.8564454062021822,0.0007783624999521534,-0.0020104352258267,0.4114671163575042,0.3732394366197184,320,352,8,8,0,-32
2013,Buffalo Bills,0.5236427320490368,3107,2338,5.441330998248686,4.428030303030303,4506,8.648752399232245,1508,5.043478260869566,571,528,15,8,3,-85.69998502446609,-8.890161151942777,-0.150087539447401,-0.016837426424134,-1.9626144157278944,0.2354994825406048,-0.003437153092343,0.0004460217472359965,0.3975481611208405,0.3844696969696969,0.5008077544426496,3273,2077,5.287560581583202,4.55482456140351,5234,9.329768270944742,1633,5.267741935483873,619,456,23,3,4,-66.76053518023478,-29.73477929672756,-0.1078522377709767,-0.065207849334929,-2.1695764869584604,-0.2705994688105998,-0.0035049700920169,-0.0005934198877425513,0.3780290791599355,0.368421052631579,339,388,6,10,0,-49
2013,Carolina Panthers,0.5692007797270954,3043,2043,5.931773879142302,4.365384615384617,4238,9.017021276595743,1613,5.5239726027397245,513,468,13,2,1,29.420839031285887,17.3401394677886,0.0573505634138124,0.0370515800593774,0.4466667457255528,1.0645269486657334,0.0008706954107710654,0.0022746302321917,0.4405458089668615,0.3974358974358972,0.6009615384615385,3431,1402,5.498397435897438,4.1235294117647046,4506,8.017793594306049,1670,4.453333333333333,624,340,20,7,2,-50.29125037324637,-44.45915984991368,-0.0805949525212284,-0.1307622348526872,-1.38495520486513,-1.3655679437013597,-0.0022194794949761,-0.0040163763050039,0.4391025641025642,0.3764705882352941,366,241,12,4,0,125
2013,Chicago Bears,0.6124794745484401,4289,1839,7.042692939244665,4.655696202531646,5030,8.747826086956518,1763,4.726541554959788,609,395,13,7,2,83.41576177735578,-0.3925336775767079,0.1369716942156907,-0.000993756145763669,2.6787454573105705,0.0552348813510672,0.0043985968100337,0.0001398351426609372,0.4909688013136288,0.3949367088607595,0.5833333333333333,3732,2593,6.911111111111116,5.493644067796607,4314,8.542574257425743,1498,4.785942492012779,540,472,19,5,3,22.660227152785087,61.02222660900858,0.0419633836162685,0.1292843784089165,0.2644225324859977,2.2887012488073326,0.0004896713564555578,0.0048489433237443,0.4759259259259258,0.4639830508474581,445,478,8,8,0,-33
2013,Cincinnati Bengals,0.5909090909090909,4136,1770,6.714285714285714,3.839479392624729,5023,8.571672354948806,2080,5.7142857142857135,616,461,20,7,3,52.26130733100905,-27.114713480561583,0.0848397846282613,-0.0588171659014351,0.5916081387267608,-0.4759754377886283,0.0009604028226083822,-0.0010324846806694,0.4610389610389611,0.3904555314533622,0.5535168195718654,3344,1550,5.1131498470948,4.078947368421053,4870,7.970540098199672,1727,4.7707182320441985,654,380,20,6,4,-71.77240928754092,-40.698220721082734,-0.1097437450879835,-0.1071005808449545,-1.4648630866286825,-1.331995628125382,-0.0022398518144169,-0.0035052516529615,0.4220183486238532,0.3421052631578947,430,305,11,5,0,125
2013,Cleveland Browns,0.5198902606310014,4049,1387,5.554183813443071,4.043731778425657,5651,8.334808259587021,1975,5.224867724867727,729,343,20,5,2,-69.613875810266,-11.642394615621985,-0.0954922850620933,-0.033942841444962,-1.4168605224078803,-0.9032789969901932,-0.0019435672461013,-0.0026334664635282,0.3854595336076818,0.3994169096209912,0.5627906976744187,3542,1798,5.491472868217056,4.077097505668935,5074,8.428571428571432,1776,4.906077348066299,645,441,14,4,2,11.392518789402148,-10.480309832290075,0.0176628198285307,-0.0237648749031518,-0.4884850220770957,0.1627801822456224,-0.0007573411194993903,0.0003691160595138752,0.4372093023255815,0.3945578231292519,308,406,4,12,0,-98
2013,Dallas Cowboys,0.6019261637239164,3956,1513,6.349919743178169,4.626911314984709,4673,7.988034188034184,2007,5.3519999999999985,623,327,12,5,1,41.97407002297829,10.71505988434663,0.0673741091861609,0.0327677672304179,0.1018450919294964,0.4292566573297994,0.00016347526794461588,0.0013127114903051,0.4703049759229534,0.4617737003058103,0.614329268292683,4591,2076,6.998475609756096,4.884705882352941,4993,8.05322580645161,2260,5.607940446650123,656,425,15,7,4,55.51000549782702,16.42066730775488,0.0846189108198585,0.0386368642535412,0.4680140585386865,0.4124813777755534,0.0007134360648455668,0.0009705444182954224,0.4878048780487803,0.451764705882353,439,432,8,8,0,7
2013,Denver Broncos,0.6633093525179855,5444,1897,7.833093525179852,4.340961098398171,5263,7.80860534124629,2652,5.752711496746206,695,437,10,5,6,248.44483283503445,-8.834891124473124,0.3574745796187551,-0.0202171421612656,4.887416898835958,0.0877366253827808,0.0070322545306992,0.0002007703098004122,0.548201438848921,0.425629290617849,0.5450381679389315,4072,1631,6.2167938931297755,3.920673076923075,5672,9.26797385620915,2001,5.605042016806724,655,416,17,6,4,31.895367122933628,-58.27203952225455,0.0486952169815781,-0.1400770180823427,-0.0530126267069068,-1.4854594625930364,-8.093530794946772e-05,-0.0035708160158486,0.4274809160305344,0.3701923076923077,606,399,13,3,0,207
2013,Detroit Lions,0.5629742033383912,4486,1807,6.807283763277693,4.173210161662818,5240,8.304278922345487,2270,6.118598382749326,659,433,19,5,10,40.324818312157305,-44.344776267261736,0.0611909230836979,-0.102412878215385,0.8601216853444502,-1.8642763731731429,0.0013051922387624,-0.0043054881597532,0.4567526555386949,0.3903002309468822,0.5540983606557376,3956,1628,6.485245901639346,4.497237569060773,5511,9.651488616462348,1737,5.13905325443787,610,362,15,2,5,37.1471934083046,-59.5562829480188,0.0608970383742694,-0.1645201186409356,0.7787383738522724,-1.779733674108934,0.0012766202850037,-0.0049163913649417,0.4196721311475409,0.3342541436464088,395,376,7,9,0,19
2013,Green Bay Packers,0.594155844155844,4268,2151,6.9285714285714315,4.83370786516854,4343,7.659611992945326,2232,6.098360655737704,616,445,16,3,4,47.62708307308647,22.563128862901635,0.0773166933004649,0.0507036603660709,0.5753317013363495,0.262513911587262,0.0009339800346369304,0.0005899189024432819,0.4691558441558439,0.4269662921348315,0.5684931506849317,3956,2009,6.773972602739726,4.74940898345154,4931,9.16542750929368,1882,5.668674698795181,584,423,11,8,3,56.59862335923915,23.940961764977985,0.0969154509576011,0.0565980183569216,0.6943357141610073,0.17877045700451,0.0011889310173989,0.00042262519386409675,0.4520547945205481,0.4444444444444442,417,428,8,7,1,-11
2013,Houston Texans,0.5520833333333331,3813,1746,5.674107142857145,4.217391304347824,5156,8.18412698412699,1652,4.452830188679246,672,414,22,5,3,-94.26307364967678,-28.00062973461245,-0.1402724310263051,-0.0676343713396436,-3.560994365356695,-1.0910403755496871,-0.0052990987579712,-0.0026353632259654,0.40625,0.4009661835748792,0.5540540540540538,3125,1975,6.0328185328185295,4.509132420091324,3899,8.055785123966942,1609,5.606271777003483,518,438,7,1,3,62.231410260075606,-34.42678431991286,0.1201378576449335,-0.0785999642007142,1.317719436395148,-0.1133942998749,0.0025438599158207,-0.0002588910956047959,0.4478764478764478,0.3424657534246574,276,428,2,14,0,-152
2013,Indianapolis Colts,0.5645161290322581,3733,1758,6.020967741935484,4.484693877551019,4739,8.142611683848802,1986,5.6742857142857135,620,392,10,2,1,24.017359105442644,3.162230577106497,0.0387376759765204,0.0080669147375166,-0.3305416437485862,0.9259972444224404,-0.0005331316834654564,0.0023622378684245,0.4499999999999999,0.4107142857142855,0.5625,3711,2008,6.442708333333331,4.55328798185941,4496,8.451127819548873,1834,5.660493827160494,576,441,15,6,4,27.48792128223721,-13.747446664963617,0.0477220855594391,-0.0311733484466296,0.4134991069385745,-0.5384228122296889,0.0007178803939905799,-0.0012209134064165,0.4305555555555557,0.4126984126984126,391,336,11,5,0,55
2013,Jacksonville Jaguars,0.5427682737169517,3441,1263,5.351477449455678,3.359042553191491,3911,6.617597292724196,2078,5.954154727793696,643,376,21,3,3,-109.21184355667395,-64.57848183097528,-0.1698473461223556,-0.1717512814653596,-1.9426266213937695,-1.579634069828476,-0.003021192257222,-0.0042011544410331,0.405909797822706,0.3351063829787234,0.6103448275862068,3962,2128,6.8310344827586205,4.360655737704919,4608,8.40875912408759,1905,5.381355932203389,580,488,11,4,6,88.23814265693015,-1.699991526598426,0.152134728718845,-0.0034835891938492,0.3386373051894963,0.6445394144034106,0.000583857422740511,0.0013207774885315,0.460344827586207,0.4262295081967213,247,449,4,12,0,-202
2013,Kansas City Chiefs,0.5711835334476844,3340,2072,5.728987993138939,4.898345153664301,3555,6.559040590405904,1904,5.717717717717717,583,423,8,6,4,19.065986179423017,8.073098592165291,0.0327032352991818,0.0190853394613835,-0.4264137983398086,0.3382769910357823,-0.00073141303317291,0.0007997091986661537,0.4322469982847341,0.4066193853427895,0.5235109717868337,3962,1931,6.210031347962378,4.586698337292161,5095,8.63559322033898,2125,6.362275449101795,638,421,21,7,4,-36.500106341907795,-27.520016061115356,-0.0572101980280691,-0.0653682091712953,-0.671087016441925,-0.6071858693403015,-0.0010518605273384,-0.0014422467205232,0.3996865203761757,0.351543942992874,430,305,11,5,0,125
2013,Los Angeles Rams,0.5543278084714548,3127,1770,5.758747697974218,4.275362318840581,3976,7.873267326732673,1645,5.465116279069768,543,414,11,6,4,-36.74985105936641,-45.34864917531629,-0.0676792837189069,-0.1095377999403775,-1.1965145530332149,-0.9255413694121364,-0.0022035258803558,-0.002235607172493,0.4290976058931861,0.359903381642512,0.617391304347826,3876,1658,6.7408695652173884,3.8558139534883766,3591,6.892514395393472,2202,6.202816901408448,575,430,14,8,5,24.010486677702463,-47.9960009394655,0.0417573681351347,-0.1116186068359662,0.4757316569400635,-0.6534638597897425,0.0008273594033740237,-0.0015196833948598,0.4834782608695653,0.3697674418604651,348,364,7,9,0,-16
2013,Los Angeles Chargers,0.6596858638743454,4328,1971,7.553228621291448,4.106249999999999,4218,7.767955801104971,2104,5.566137566137564,573,480,11,5,3,158.88796853834197,-13.952464566944826,0.2772913936096718,-0.0290676345144683,3.791215538079479,0.3696347429628522,0.0066164320036291,0.0007700723811726118,0.5270506108202441,0.3999999999999999,0.6254295532646049,4131,1729,7.097938144329894,4.647849462365592,4398,8.040219378427784,2030,5.576923076923075,582,372,11,3,2,64.1413036487094,23.601674423204916,0.1102084255132465,0.0634453613527012,2.0360499871184974,1.6513035826468812,0.0034983676754613,0.0044389881253948,0.4828178694158075,0.5,396,348,9,7,0,48
2013,Las Vegas Raiders,0.5302491103202847,3340,2008,5.943060498220641,4.680652680652679,4185,8.110465116279068,1723,5.781879194630871,562,429,20,4,5,-43.818547152863566,-18.712130089869163,-0.0779689451118571,-0.0436180188575037,-1.2921757993728755,-0.5069981009821402,-0.0022992451946136,-0.0011818137552031,0.4092526690391458,0.3659673659673659,0.6393162393162395,4092,1740,6.994871794871796,4.037122969837587,4016,7.368807339449538,2200,5.8823529411764754,585,431,9,6,3,99.42198791998231,-21.192009029713653,0.1699521161025338,-0.0491693945004958,1.110957123849627,0.0710796798697018,0.0018990720065805,0.0001649180507417704,0.482051282051282,0.3921113689095128,322,453,4,12,0,-131
2013,Miami Dolphins,0.5500770416024653,3567,1447,5.496147919876734,4.255882352941176,5690,9.660441426146011,1535,4.299719887955182,649,340,19,4,3,-2.978092029571137,-39.58348020651559,-0.0045887396449477,-0.1164220006073989,-0.8160964830569942,-1.0950440106433077,-0.0012574676164206,-0.0032207176783626,0.4329738058551617,0.3588235294117647,0.5557350565428111,3752,2026,6.061389337641357,4.3569892473118275,4912,8.51299826689775,1905,5.537790697674419,619,465,18,2,3,4.703880117479113,3.682254346603155,0.0075991601251684,0.0079188265518346,-1.4951172930346155,0.8383139696903817,-0.0024153752714614,0.0018028257412696,0.4345718901453959,0.4451612903225805,317,335,8,8,0,-18
